mal_id,image_url,title,synopsis,source,genres,demographics,is_franchise,members,episodes,year,season,producer_id,studio_id,score
35757,https://myanimelist.net/images/anime/1118/138102.webp,Gin no Guardian II,"At Shinryou Private Academy—an expensive school for wealthy students—one would never expect to find the poverty-stricken Suigin Riku. When he is not working on one of his many part-time jobs to pay his tuition, he can often be found playing the RPG game Dungeon Century, where he has cultivated a relationship with an online friend. However, when Dungeon Century shuts down, he finds out that his crush, the kind-hearted Rei Riku, and his online friend are the same person. 

But in the aftermath of this revelation, Rei gets kidnapped and taken into Grave Buster, which is a new online game from the creators of Dungeon Century, forcing Suigin to enter the harsh new world of a pay-to-win game in order to save her. Gin no Guardian 2nd Season continues Suigin's quest to rescue Rei, while attempting to solve the mysteries of this strange game.

[Written by MAL Rewrite]",Web manga,"['Adventure', 'Fantasy']",[],1,63187,6,2018,winter,[1325],"[1530, 1547]",6.47
36522,https://myanimelist.net/images/anime/1328/90485.webp,Ling Qi 2,"In this new season, we will discover the backstory of Tanmoki and who will learn through his memories who was his ancestor Rakugetsu.

(Source: ANN)",Web manga,"['Action', 'Boys Love', 'Comedy', 'Supernatural']",[],1,53024,12,2018,winter,[1349],[1325],7.48
36108,https://myanimelist.net/images/anime/1869/95731.webp,Takunomi.,"20-year-old Michiru Amatsuki moved to Tokyo after a career change, and now finds herself living in a woman only share house, Stella House Haruno, with a few other women of varying age and occupation. Every night the girls settle down and have a drink or two (or more) as drama ensues.",Web manga,"['Comedy', 'Gourmet']",[],0,50636,12,2018,winter,"[144, 145, 306, 1430, 1496, 1581, 1583, 1585]",[1053],6.45
35997,https://myanimelist.net/images/anime/8/90088.webp,Märchen Mädchen,"Hazuki Kagimura is a socially awkward girl with no friends; and having been recently adopted, she struggles to connect with her new family as well. Her only refuge from this painful reality is between the pages of stories where her vivid imagination allows her to live out her dreams of friendship and adventure. However, one day, an old and mysterious text appears in her book bag. On her way back to the library to return it, Hazuki sees a familiar girl who is seemingly invisible to everyone but her. Deciding to follow her, Hazuki is led a hidden library where a world she thought only existed in her dreams awaits her. 

Märchen Mädchen tells the story of Hazuki's meeting with Shizuka Tsuchimikado, her very first friend, and discovering she has been chosen by the original print of Cinderella to become a powerful mage known as an Origin Master. Hazuki enrolls at Kuzunoha Girl's Magic Academy where she learns to conquer her fears and believe in her ability to create her own amazing story.

[Written by MAL Rewrite]",Light novel,['Fantasy'],[],0,43977,10,2018,winter,"[104, 238, 1113, 1337, 1365, 1494, 1542, 1589]",[346],5.43
35964,https://myanimelist.net/images/anime/2/88384.webp,Basilisk: Ouka Ninpouchou,"It has been 10 years since the war between the Iga and Kouga ninja clans came to an end. The two groups have since made peace, supposedly dispelling the animosity that once existed between them. Hachirou Kouga and Hibiki Iga, the successors of their respective bloodlines, seem to have the perfect conditions for their love to bloom, but not everyone is satisfied with the results of the age-old battle.

Different tales of the final showdown between Gennosuke Kouga and Oboro Iga have spread, leaving Tadanaga Tokugawa—whom the Kouga represented—dissatisfied. As tension between the two clans rises once again, the brewing political climate threatens to keep the two fated lovers apart, just as it had in the previous generation. 

[Written by MAL Rewrite]",Manga,"['Action', 'Drama']",['Seinen'],1,41966,24,2018,winter,"[159, 1255, 1344, 1785]",[1569],5.6
34863,https://myanimelist.net/images/anime/5/89579.webp,Zoku Touken Ranbu: Hanamaru,Sequel of Touken Ranbu: Hanamaru.,Game,"['Action', 'Comedy', 'Fantasy']",[],1,32391,12,2018,winter,"[82, 459, 1143, 1261, 1542]",[95],7.3
36593,https://myanimelist.net/images/anime/1220/92883.webp,Hug tto! Precure,"It's her first day at a new school, and the cheerful Hana Nono is ready to make a fresh start, dreaming of becoming mature and reliable—a far cry from her usual childish self. Although she makes a disastrous first impression, Hana soon befriends two of her classmates: the gentle and studious class representative Saaya Yakushiji, and a cool and mysterious girl Homare Kagayaki.

That night, a magical baby falls from the sky right onto Hana's balcony. She is immediately smitten with her and names her Hug-tan. Alongside Hug-tan is a snarky talking hamster, Hariham Harry, who mutters that Hana ""isn't the one"" before vanishing with the baby.

The next day, Hana believes the encounter to be a dream, until people all over the city begin collapsing and a giant monster appears, feeding on their energy. As Hana escapes, she spots Hug-tan and Harry under attack. Making a stand to protect them, she and Hug-tan suddenly both glow with energy and a heart-shaped gem forms.

With the crystal's power, Hana transforms into a hero called ""Cure Yell"" and defeats the monster. Surprised at Hana's power, Harry explains that he and Hug-tan came from a future frozen in time by the Criasu Corporation, the same organization that created the monster. Only the Future Crystals, manifestations of one's hopes and dreams, and the Precure they create have a chance at defeating Criasu and saving the future!

[Written by MAL Rewrite]",Original,['Action'],[],0,32145,49,2018,winter,"[1415, 1500, 1522]",[18],7.98
35988,https://myanimelist.net/images/anime/1451/134458.webp,Dame x Prince Anime Caravan,"Inako is a minor country, enclosed by two superior countries: the militaristic Milidonia, with its goal of conquering as much land as possible, and the monotheiestic Selenfalen, devoted to the deity Saint Philia. Ani Inako is the sole princess of her country, and in order to eliminate hostility between the three countries, she is sent as Inako's representative to a peace treaty signing in Selenfalen. However, Ani's hopes of a smooth ceremony are shattered when she meets the eccentric princes from her rival countries.

With the treaty binding the three countries together, Ani and the princes must learn to overcome their differences. Together, they search for common ground on which to develop their friendship.

[Written by MAL Rewrite]",Visual novel,"['Adventure', 'Comedy', 'Fantasy']",[],0,31868,12,2018,winter,"[1, 166, 843, 1211, 1694, 1696, 1823, 1905]",[1693],6.52
36029,https://myanimelist.net/images/anime/11/88796.webp,Hakyuu Houshin Engi,"When his clan is wiped out by a beautiful demon, young Taikobo finds himself in charge of the mysterious Houshin Project. Its mission: find all immortals living in the human world and seal them away forever. But who do you trust—and whose side are you really on—when you've been trained to hunt demons by a demon?

(Source: VIZ Media)",Manga,"['Action', 'Adventure', 'Fantasy']",['Shounen'],0,22206,23,2018,winter,"[1113, 1331]",[1075],5.39
36784,https://myanimelist.net/images/anime/1336/154150.webp,Hataraku Oniisan!,"The energetic Tapio Chatarozawa and the cool-headed Kuehiko Roshihara are two young cats trying out various part-time jobs. From delivering packages to washing windows on skyscrapers, the pair explore the opportunities that await them out on the recruiting field. As they struggle to learn the ropes, the duo endures the antics of their colorful customers and supervisors while bonding as working buddies. 

[Written by MAL Rewrite]",Original,['Comedy'],[],0,9351,12,2018,winter,"[104, 166, 213, 843, 1211, 1261]",[1265],6.4
36982,https://myanimelist.net/images/anime/7/89947.webp,Micchiri Neko,"The cute and mysterious cat-like creatures called Mitchiri Neko that seem to gather around each other if you leave them alone now get their own anime with a glorious voice cast! The free and happy-go-lucky Mitchiri Neko's daily life is filled fluff and surreal laughs! Say it with me, ""Mitchiri! Mitchiri!""

(Source: Crunchyroll)",Web manga,['Comedy'],['Kids'],0,9284,39,2018,winter,[1389],[1769],6.81
36196,https://myanimelist.net/images/anime/2/89222.webp,Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku 2nd Season,"Agi-chan and her friends at GIRLS continue to defend the world against the threat of the Shadows, but what happens when a Kaiju Girl falls under their sway?",Original,"['Comedy', 'Fantasy']",[],1,5905,12,2018,winter,"[144, 453, 1334, 1438]",[443],6.11
